Tempo [s],Temperatura [K],Na,Cl,NaCl
36.916666666665854,1.1707332557871442,32.0,61.0,712.0
36.93333333333252,1.1689276752867392,32.0,61.0,712.0
36.949999999999186,1.170561600022819,32.0,61.0,712.0
36.96666666666585,1.1697157055065224,32.0,61.0,712.0
36.98333333333252,1.1693186318472706,32.0,61.0,712.0
36.99999999999918,1.1696953957217104,32.0,61.0,712.0
37.01666666666585,1.1696708347115023,32.0,61.0,712.0
37.033333333332514,1.1689853106318036,32.0,61.0,712.0
37.04999999999918,1.1694603484025976,32.0,61.0,712.0
37.066666666665846,1.1689307168735559,32.0,61.0,712.0
37.08333333333251,1.168520616743775,32.0,61.0,712.0
37.09999999999918,1.1696740464634239,32.0,61.0,712.0
37.11666666666584,1.1700703495952525,32.0,61.0,712.0
37.13333333333251,1.1702198020304482,32.0,61.0,712.0
37.149999999999174,1.1691217057137515,32.0,61.0,712.0
37.16666666666584,1.170115530140437,32.0,61.0,712.0
37.183333333332506,1.1688846194544704,32.0,61.0,712.0
37.19999999999917,1.1697184980507904,32.0,61.0,712.0
37.21666666666584,1.1686540951777122,32.0,61.0,712.0
37.2333333333325,1.1685219897514323,32.0,61.0,712.0
37.24999999999917,1.167488082007654,32.0,61.0,712.0
37.266666666665834,1.1670518910122976,32.0,61.0,712.0
37.2833333333325,1.1670595139072717,32.0,61.0,712.0
37.299999999999166,1.166601611017059,32.0,61.0,712.0
37.31666666666583,1.1681124930288178,31.0,60.0,713.0
37.3333333333325,1.168930827336277,31.0,60.0,713.0
37.34999999999916,1.1692376409200302,31.0,60.0,713.0
37.36666666666583,1.170888349868642,31.0,60.0,713.0
37.383333333332494,1.1700574759886615,31.0,60.0,713.0
37.39999999999916,1.169766701114648,31.0,60.0,713.0
37.416666666665826,1.1688125571856969,31.0,60.0,713.0
37.43333333333249,1.170187639564241,31.0,60.0,713.0
37.44999999999916,1.169123275259477,31.0,60.0,713.0
37.46666666666582,1.1695047781033763,31.0,60.0,713.0
37.48333333333249,1.1694073633111044,31.0,60.0,713.0
37.499999999999154,1.1692555929101793,31.0,60.0,713.0
37.51666666666582,1.168321473882204,31.0,60.0,713.0
37.533333333332486,1.1693600020055481,31.0,60.0,713.0
37.54999999999915,1.1697741006466622,31.0,60.0,713.0
37.56666666666582,1.1697229740323887,31.0,60.0,713.0
37.58333333333248,1.1707593066277624,31.0,60.0,713.0
37.59999999999915,1.1704065909903438,31.0,60.0,713.0
37.616666666665814,1.1719378723123821,31.0,60.0,713.0
37.63333333333248,1.1721254918599735,31.0,60.0,713.0
37.649999999999146,1.169590340277482,31.0,60.0,713.0
37.66666666666581,1.1736161950385238,30.0,59.0,714.0
37.68333333333248,1.1743306962025288,30.0,59.0,714.0
37.69999999999914,1.1737419514733753,30.0,59.0,714.0
37.71666666666581,1.173591647775095,30.0,59.0,714.0
37.733333333332475,1.1732695985137647,30.0,59.0,714.0
37.74999999999914,1.175293440648909,30.0,59.0,714.0
37.766666666665806,1.1744139888717484,30.0,59.0,714.0
37.78333333333247,1.173126463180442,30.0,59.0,714.0
37.79999999999914,1.1735889331457345,30.0,59.0,714.0
37.8166666666658,1.1724681378309052,30.0,59.0,714.0
37.83333333333247,1.1727897252542334,30.0,59.0,714.0
37.849999999999135,1.1721096531959654,30.0,59.0,714.0
37.8666666666658,1.1715412689367948,30.0,59.0,714.0
37.883333333332466,1.1704638667010108,30.0,59.0,714.0
37.89999999999913,1.1698606932715339,30.0,59.0,714.0
37.9166666666658,1.1697519752154566,29.0,58.0,715.0
37.93333333333246,1.1702923751754366,29.0,58.0,715.0
37.94999999999913,1.1702714143542934,29.0,58.0,715.0
37.966666666665795,1.1707491904416611,29.0,58.0,715.0
37.98333333333246,1.1708996598861137,29.0,58.0,715.0
37.999999999999126,1.171639600245552,29.0,58.0,715.0
38.01666666666579,1.1715567058247551,29.0,58.0,715.0
