Tempo [s],Temperatura [K],Cl,Na,NaCl
29.199999999999623,0.4411727824341705,217.0,156.0,570.0
29.21666666666629,0.4405814866642144,217.0,156.0,570.0
29.233333333332954,0.44022540208068917,217.0,156.0,570.0
29.24999999999962,0.43975168656991664,217.0,156.0,570.0
29.266666666666286,0.44022694836862347,216.0,155.0,571.0
29.28333333333295,0.44045415564271545,216.0,155.0,571.0
29.299999999999617,0.44041106749117476,216.0,155.0,571.0
29.316666666666283,0.4408927836132341,216.0,155.0,571.0
29.33333333333295,0.44121951554547983,216.0,155.0,571.0
29.349999999999614,0.44140770281277714,216.0,155.0,571.0
29.36666666666628,0.44036255751415637,216.0,155.0,571.0
29.383333333332946,0.4401878284825887,216.0,155.0,571.0
29.39999999999961,0.4407517010700547,215.0,154.0,572.0
29.416666666666277,0.44099676894019085,215.0,154.0,572.0
29.433333333332943,0.4409721243705148,215.0,154.0,572.0
29.44999999999961,0.44128058557577543,215.0,154.0,572.0
29.466666666666274,0.4408037036702572,215.0,154.0,572.0
29.48333333333294,0.43992453652263297,215.0,154.0,572.0
29.499999999999606,0.4398904844504803,215.0,154.0,572.0
29.51666666666627,0.44016649959958926,215.0,154.0,572.0
29.533333333332937,0.4406258197009506,215.0,154.0,572.0
29.549999999999603,0.4407319355154535,215.0,154.0,572.0
29.56666666666627,0.439610081792398,215.0,154.0,572.0
29.583333333332934,0.43961528597974486,215.0,154.0,572.0
29.5999999999996,0.4396546582714716,215.0,154.0,572.0
29.616666666666266,0.43960813511829466,215.0,154.0,572.0
29.63333333333293,0.4397064415369353,215.0,154.0,572.0
29.649999999999597,0.43950075045379117,215.0,154.0,572.0
29.666666666666263,0.4389079801029665,215.0,154.0,572.0
29.68333333333293,0.43870868903053734,215.0,154.0,572.0
29.699999999999594,0.4385283618371429,215.0,154.0,572.0
29.71666666666626,0.43915621203833216,215.0,154.0,572.0
29.733333333332926,0.43891331658243676,215.0,154.0,572.0
29.74999999999959,0.43895866272425954,215.0,154.0,572.0
29.766666666666257,0.43893506596909243,215.0,154.0,572.0
29.783333333332923,0.43903339660564744,215.0,154.0,572.0
29.79999999999959,0.4384888822561669,215.0,154.0,572.0
29.816666666666254,0.4381657324718644,215.0,154.0,572.0
29.83333333333292,0.43770552886513847,215.0,154.0,572.0
29.849999999999586,0.4378787508789329,215.0,154.0,572.0
29.86666666666625,0.43763712499986857,215.0,154.0,572.0
29.883333333332917,0.43698143960813945,215.0,154.0,572.0
29.899999999999583,0.43716046932248953,215.0,154.0,572.0
29.91666666666625,0.43699160647800367,215.0,154.0,572.0
29.933333333332914,0.43686901973578923,215.0,154.0,572.0
29.94999999999958,0.4371968133314627,215.0,154.0,572.0
29.966666666666246,0.4383306081661849,214.0,153.0,573.0
29.98333333333291,0.43833075933055365,214.0,153.0,573.0
29.999999999999577,0.43833727344028534,214.0,153.0,573.0
30.016666666666243,0.4381091577498299,214.0,153.0,573.0
30.03333333333291,0.437940727941878,214.0,153.0,573.0
30.049999999999574,0.43779320102647074,214.0,153.0,573.0
30.06666666666624,0.4378656250464992,214.0,153.0,573.0
